InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
136397,12282,Blue T-Shirt,5,2023-03-01 23:00:00,40.03,10268,India
186145,44624,Red Plate,3,2023-03-02 00:00:00,12.84,10190,Germany
138709,58438,Water Bottle,2,2023-03-02 01:00:00,34.66,10860,Netherlands
161120,99900,Water Bottle,1,2023-03-02 02:00:00,40.65,10674,Spain
119250,77534,Red Plate,10,2023-03-02 03:00:00,29.19,10060,France
121172,41705,White Mug,3,2023-03-02 04:00:00,37.69,10437,Spain
111555,48244,Red Plate,1,2023-03-02 05:00:00,33.94,10263,India
187410,84964,Notebook,12,2023-03-02 06:00:00,19.39,10796,Netherlands
178617,47437,Red Plate,1,2023-03-02 07:00:00,40.92,10094,Spain
153276,87872,Blue T-Shirt,12,2023-03-02 08:00:00,16.5,10552,Germany
157492,84878,Blue T-Shirt,1,2023-03-02 09:00:00,29.63,10925,India
153002,82982,Pen Set,8,2023-03-02 10:00:00,37.91,10469,Netherlands
189599,60583,Blue T-Shirt,3,2023-03-02 11:00:00,20.5,10660,Spain
172355,48392,Red Plate,11,2023-03-02 12:00:00,16.88,10715,Netherlands
191248,17461,Blue T-Shirt,1,2023-03-02 13:00:00,24.32,10778,Netherlands
124762,20516,White Mug,7,2023-03-02 14:00:00,41.35,10513,Spain
111046,89285,Blue T-Shirt,10,2023-03-02 15:00:00,46.67,10689,United Kingdom
196999,27514,Notebook,3,2023-03-02 16:00:00,28.39,10936,France
128769,46268,White Mug,8,2023-03-02 17:00:00,33.92,10193,India
153302,46788,Pen Set,4,2023-03-02 18:00:00,45.41,10481,India
123150,85749,Notebook,4,2023-03-02 19:00:00,7.18,10898,India
168247,71049,Red Plate,5,2023-03-02 20:00:00,13.52,10335,Netherlands
104853,72493,Red Plate,6,2023-03-02 21:00:00,36.17,10434,Spain
194613,46027,Red Plate,7,2023-03-02 22:00:00,41.63,10195,France
189399,52849,Notebook,14,2023-03-02 23:00:00,43.21,10854,Germany
121792,27858,Notebook,14,2023-03-03 00:00:00,22.22,10248,India
159129,94162,Notebook,4,2023-03-03 01:00:00,6.74,10497,Spain
174478,89003,White Mug,8,2023-03-03 02:00:00,23.29,10211,France
167298,62395,Water Bottle,13,2023-03-03 03:00:00,13.46,10664,France
131987,49758,White Mug,6,2023-03-03 04:00:00,16.33,10669,United Kingdom
115850,64312,Red Plate,14,2023-03-03 05:00:00,39.18,10465,Spain
112112,78670,Water Bottle,1,2023-03-03 06:00:00,6.09,10873,India
124058,92279,Blue T-Shirt,1,2023-03-03 07:00:00,41.81,10650,Netherlands
145420,25434,Red Plate,9,2023-03-03 08:00:00,22.81,10220,France
138890,74047,Pen Set,10,2023-03-03 09:00:00,30.81,10272,France
166017,57775,White Mug,6,2023-03-03 10:00:00,6.76,10153,Germany
147304,85769,Notebook,10,2023-03-03 11:00:00,18.52,10248,United Kingdom
132921,76677,White Mug,8,2023-03-03 12:00:00,6.76,10278,France
101524,93555,Notebook,13,2023-03-03 13:00:00,48.17,10439,France
115048,95920,Water Bottle,7,2023-03-03 14:00:00,40.84,10947,Netherlands
135111,55734,Pen Set,12,2023-03-03 15:00:00,24.33,10815,Netherlands
137904,98503,Water Bottle,6,2023-03-03 16:00:00,13.12,10275,Germany
154912,50603,Pen Set,4,2023-03-03 17:00:00,46.84,10513,Spain
134008,86708,White Mug,7,2023-03-03 18:00:00,18.87,10087,Germany
100060,91926,Notebook,9,2023-03-03 19:00:00,10.15,10798,Germany
174666,78803,Water Bottle,14,2023-03-03 20:00:00,29.25,10922,Netherlands
183559,49332,Pen Set,11,2023-03-03 21:00:00,47.33,10641,Spain
155337,31312,Red Plate,10,2023-03-03 22:00:00,2.68,10504,Netherlands
113350,94526,Red Plate,10,2023-03-03 23:00:00,13.81,10589,United Kingdom
124354,54179,Water Bottle,14,2023-03-04 00:00:00,47.08,10771,India
145186,81442,Notebook,7,2023-03-04 01:00:00,10.63,10240,India
128145,50379,Water Bottle,1,2023-03-04 02:00:00,7.88,10652,United Kingdom
134020,27297,White Mug,10,2023-03-04 03:00:00,29.58,10739,India
186123,12011,Pen Set,9,2023-03-04 04:00:00,43.44,10674,Spain
175186,54014,White Mug,13,2023-03-04 05:00:00,25.16,10235,Netherlands
185469,21738,Red Plate,4,2023-03-04 06:00:00,49.74,10127,India
120581,57498,Pen Set,3,2023-03-04 07:00:00,34.76,10502,Spain
188929,21120,Water Bottle,4,2023-03-04 08:00:00,6.02,10199,Netherlands
123051,18767,White Mug,4,2023-03-04 09:00:00,49.66,10961,Spain
151474,32852,Blue T-Shirt,13,2023-03-04 10:00:00,21.87,10901,United Kingdom
191748,89239,Notebook,10,2023-03-04 11:00:00,16.15,10542,Germany
169626,10929,Notebook,11,2023-03-04 12:00:00,29.0,10501,United Kingdom
106960,87487,Blue T-Shirt,2,2023-03-04 13:00:00,16.95,10649,India
135772,27438,Red Plate,14,2023-03-04 14:00:00,6.61,10491,Netherlands
121520,58515,Pen Set,12,2023-03-04 15:00:00,2.57,10020,Spain
149481,15744,Notebook,14,2023-03-04 16:00:00,23.86,10233,India
136408,93820,Blue T-Shirt,1,2023-03-04 17:00:00,42.25,10713,India
194006,52417,Water Bottle,12,2023-03-04 18:00:00,29.68,10790,Germany
157134,17069,Blue T-Shirt,10,2023-03-04 19:00:00,49.96,10642,India
120491,52359,Red Plate,12,2023-03-04 20:00:00,16.13,10415,Germany
101341,29799,Red Plate,1,2023-03-04 21:00:00,15.82,10147,Netherlands
144623,80188,White Mug,13,2023-03-04 22:00:00,10.09,10969,Netherlands
190327,99859,Notebook,14,2023-03-04 23:00:00,10.29,10028,Spain
100338,17597,White Mug,8,2023-03-05 00:00:00,16.05,10360,Germany
171431,57093,Blue T-Shirt,14,2023-03-05 01:00:00,40.16,10307,United Kingdom
112254,47226,Pen Set,2,2023-03-05 02:00:00,45.52,10882,Netherlands
151860,82127,Pen Set,12,2023-03-05 03:00:00,48.82,10941,Spain
111344,87362,Red Plate,10,2023-03-05 04:00:00,13.53,10161,United Kingdom
101750,36417,Pen Set,5,2023-03-05 05:00:00,44.36,10868,Netherlands
154756,28693,Pen Set,12,2023-03-05 06:00:00,18.09,10851,Netherlands
167957,89674,Pen Set,4,2023-03-05 07:00:00,7.86,10060,Spain
158053,63161,Blue T-Shirt,8,2023-03-05 08:00:00,43.83,10124,Spain
170855,12169,Pen Set,2,2023-03-05 09:00:00,32.72,10455,France
115896,94092,Water Bottle,10,2023-03-05 10:00:00,10.32,10070,India
155761,32052,Pen Set,9,2023-03-05 11:00:00,22.92,10837,India
162552,81849,Pen Set,7,2023-03-05 12:00:00,16.14,10906,United Kingdom
177454,83851,White Mug,13,2023-03-05 13:00:00,37.5,10875,India
190600,18036,Blue T-Shirt,7,2023-03-05 14:00:00,24.04,10465,United Kingdom
127935,41778,Red Plate,1,2023-03-05 15:00:00,49.49,10242,Netherlands
137641,37734,White Mug,14,2023-03-05 16:00:00,5.1,10489,France
129711,33173,Notebook,12,2023-03-05 17:00:00,19.36,10760,France
170342,40403,Blue T-Shirt,2,2023-03-05 18:00:00,25.39,10220,Netherlands
112182,76321,Water Bottle,4,2023-03-05 19:00:00,26.4,10472,Spain
187833,81675,Blue T-Shirt,4,2023-03-05 20:00:00,17.51,10958,Germany
156276,16344,Notebook,11,2023-03-05 21:00:00,37.14,10532,Germany
119541,28800,Notebook,14,2023-03-05 22:00:00,44.05,10493,India
194457,35372,Notebook,3,2023-03-05 23:00:00,47.09,10898,Spain
182310,71516,Red Plate,7,2023-03-06 00:00:00,40.74,10081,United Kingdom
144813,30538,Pen Set,12,2023-03-06 01:00:00,42.9,10855,France
137198,73918,Blue T-Shirt,8,2023-03-06 02:00:00,28.65,10878,India
108820,24973,Pen Set,2,2023-03-06 03:00:00,41.73,10997,Netherlands
124070,81155,Pen Set,4,2023-03-06 04:00:00,16.92,10521,Spain
169768,69500,Water Bottle,14,2023-03-06 05:00:00,21.43,10922,France
111122,46575,Notebook,3,2023-03-06 06:00:00,17.55,10011,United Kingdom
180559,52261,Red Plate,2,2023-03-06 07:00:00,24.7,10262,United Kingdom
173543,37716,Water Bottle,12,2023-03-06 08:00:00,16.07,10656,Germany
183441,13236,White Mug,13,2023-03-06 09:00:00,48.18,10448,India
141786,25848,Red Plate,14,2023-03-06 10:00:00,17.36,10191,Netherlands
194934,12352,Pen Set,6,2023-03-06 11:00:00,7.16,10761,France
199804,11932,Red Plate,13,2023-03-06 12:00:00,27.52,10113,United Kingdom
106737,86449,Notebook,4,2023-03-06 13:00:00,5.21,10025,France
136062,18556,White Mug,6,2023-03-06 14:00:00,7.75,10782,Netherlands
154237,96836,Notebook,2,2023-03-06 15:00:00,12.92,10498,France
151571,15498,White Mug,12,2023-03-06 16:00:00,24.56,10507,India
125510,86118,Water Bottle,4,2023-03-06 17:00:00,23.08,10544,Germany
119426,60098,Pen Set,11,2023-03-06 18:00:00,40.49,10061,France
137265,74386,White Mug,6,2023-03-06 19:00:00,37.63,10228,Spain
117850,19569,White Mug,14,2023-03-06 20:00:00,22.75,10814,Germany
166150,66882,White Mug,5,2023-03-06 21:00:00,18.35,10606,Netherlands
187312,80393,Red Plate,3,2023-03-06 22:00:00,17.53,10034,Germany
189613,10340,Water Bottle,8,2023-03-06 23:00:00,39.26,10704,France
174910,53949,Red Plate,7,2023-03-07 00:00:00,4.97,10455,France
152375,92302,Pen Set,3,2023-03-07 01:00:00,3.11,10587,Spain
135435,72443,White Mug,6,2023-03-07 02:00:00,40.29,10890,United Kingdom
196443,84027,Water Bottle,4,2023-03-07 03:00:00,25.16,10501,Spain
157132,10138,Water Bottle,11,2023-03-07 04:00:00,8.72,10760,France
178945,10358,Blue T-Shirt,5,2023-03-07 05:00:00,13.69,10594,Germany
182050,85250,Pen Set,11,2023-03-07 06:00:00,46.79,10024,Spain
195402,95376,Water Bottle,5,2023-03-07 07:00:00,43.33,10568,Spain
102983,40654,White Mug,7,2023-03-07 08:00:00,36.21,10031,United Kingdom
197241,35879,White Mug,11,2023-03-07 09:00:00,25.41,10830,France
120662,91532,Water Bottle,5,2023-03-07 10:00:00,27.22,10011,France
123510,65778,Red Plate,11,2023-03-07 11:00:00,48.82,10318,Netherlands
178187,47772,Pen Set,3,2023-03-07 12:00:00,48.37,10844,United Kingdom
140998,68478,White Mug,10,2023-03-07 13:00:00,12.73,10603,Netherlands
156846,74353,Water Bottle,5,2023-03-07 14:00:00,41.03,10000,Netherlands
194071,36762,White Mug,7,2023-03-07 15:00:00,11.87,10434,Netherlands
106640,23283,Water Bottle,5,2023-03-07 16:00:00,12.64,10837,India
144547,73922,Pen Set,5,2023-03-07 17:00:00,34.61,10135,Netherlands
154620,49420,Water Bottle,9,2023-03-07 18:00:00,21.74,10195,Spain
115317,65568,Blue T-Shirt,3,2023-03-07 19:00:00,46.75,10132,Germany
107564,95090,Water Bottle,13,2023-03-07 20:00:00,6.73,10984,Spain
127345,30219,Water Bottle,6,2023-03-07 21:00:00,26.8,10085,Spain
194223,67169,Pen Set,1,2023-03-07 22:00:00,46.13,10475,France
179273,84965,Water Bottle,10,2023-03-07 23:00:00,45.45,10806,India
174859,56840,Pen Set,5,2023-03-08 00:00:00,9.94,10790,Netherlands
180765,54695,Blue T-Shirt,8,2023-03-08 01:00:00,19.92,10323,France
174038,94754,Pen Set,5,2023-03-08 02:00:00,31.91,10179,United Kingdom
152393,87988,White Mug,9,2023-03-08 03:00:00,10.07,10515,United Kingdom
166081,68342,Pen Set,11,2023-03-08 04:00:00,48.48,10637,France
129430,28951,Blue T-Shirt,6,2023-03-08 05:00:00,45.95,10174,Germany
175532,11307,Notebook,8,2023-03-08 06:00:00,10.43,10762,France
127788,90388,Water Bottle,10,2023-03-08 07:00:00,8.25,10020,France
195505,45428,Pen Set,8,2023-03-08 08:00:00,6.56,10996,India
148543,85774,Water Bottle,13,2023-03-08 09:00:00,45.7,10951,United Kingdom
113919,48975,Red Plate,3,2023-03-08 10:00:00,11.7,10104,United Kingdom
169346,11140,White Mug,7,2023-03-08 11:00:00,22.27,10577,Netherlands
196122,34842,White Mug,14,2023-03-08 12:00:00,23.82,10442,Spain
139974,36421,Red Plate,7,2023-03-08 13:00:00,30.95,10774,France
116371,11708,Red Plate,14,2023-03-08 14:00:00,5.91,10048,France
145084,13630,Pen Set,10,2023-03-08 15:00:00,13.27,10527,Germany
129629,29595,Red Plate,12,2023-03-08 16:00:00,46.75,10144,United Kingdom
151184,86021,Notebook,6,2023-03-08 17:00:00,45.65,10339,Germany
161916,38308,Water Bottle,12,2023-03-08 18:00:00,39.61,10761,India
173972,54789,Water Bottle,7,2023-03-08 19:00:00,3.42,10854,Netherlands
162187,65690,Blue T-Shirt,14,2023-03-08 20:00:00,18.03,10353,Germany
112984,36086,Red Plate,2,2023-03-08 21:00:00,32.33,10074,United Kingdom
133039,26859,Red Plate,9,2023-03-08 22:00:00,15.57,10801,India
185431,17684,Notebook,10,2023-03-08 23:00:00,45.71,10928,France
183691,11207,White Mug,10,2023-03-09 00:00:00,32.61,10793,India
158606,56099,White Mug,1,2023-03-09 01:00:00,5.92,10577,Spain
110616,77496,Water Bottle,1,2023-03-09 02:00:00,45.68,10636,Germany
150072,76093,Water Bottle,3,2023-03-09 03:00:00,47.99,10318,United Kingdom
124574,39689,Pen Set,14,2023-03-09 04:00:00,6.19,10086,Germany
103430,58651,Notebook,3,2023-03-09 05:00:00,27.79,10552,France
112676,23893,Blue T-Shirt,1,2023-03-09 06:00:00,16.91,10981,France
110816,76418,Blue T-Shirt,12,2023-03-09 07:00:00,21.16,10697,United Kingdom
132733,70011,Notebook,7,2023-03-09 08:00:00,11.03,10865,Spain
185680,48635,Blue T-Shirt,4,2023-03-09 09:00:00,29.96,10891,Netherlands
102050,66115,White Mug,10,2023-03-09 10:00:00,48.0,10846,India
133933,88405,Blue T-Shirt,13,2023-03-09 11:00:00,26.4,10777,India
124951,82702,Blue T-Shirt,2,2023-03-09 12:00:00,6.44,10782,France
132413,88518,Notebook,10,2023-03-09 13:00:00,31.95,10041,Germany
134801,82805,Notebook,5,2023-03-09 14:00:00,18.66,10092,Germany
155619,68954,Blue T-Shirt,6,2023-03-09 15:00:00,43.16,10696,Spain
132913,38064,Red Plate,9,2023-03-09 16:00:00,23.15,10726,Netherlands
140600,89063,Notebook,4,2023-03-09 17:00:00,11.66,10506,Germany
157775,12454,Pen Set,2,2023-03-09 18:00:00,11.58,10528,India
190816,30878,Pen Set,5,2023-03-09 19:00:00,39.02,10955,Germany
190093,61098,White Mug,3,2023-03-09 20:00:00,15.12,10264,Netherlands
135400,72154,Blue T-Shirt,2,2023-03-09 21:00:00,38.94,10625,India
104494,22991,Red Plate,12,2023-03-09 22:00:00,12.28,10291,Germany
180688,78344,White Mug,1,2023-03-09 23:00:00,17.78,10968,India
189431,46593,Blue T-Shirt,10,2023-03-10 00:00:00,24.61,10463,France
174691,46304,Notebook,2,2023-03-10 01:00:00,47.3,10803,France
197419,40386,Pen Set,6,2023-03-10 02:00:00,46.76,10559,Spain
143001,65220,Water Bottle,8,2023-03-10 03:00:00,12.33,10818,France
167364,79338,Red Plate,13,2023-03-10 04:00:00,19.52,10096,Germany
145028,31083,Water Bottle,3,2023-03-10 05:00:00,9.6,10886,Netherlands
197659,28354,Pen Set,11,2023-03-10 06:00:00,26.72,10094,India
137573,32190,Water Bottle,9,2023-03-10 07:00:00,24.38,10325,United Kingdom
100806,16142,Notebook,12,2023-03-10 08:00:00,45.29,10073,France
156638,38398,Blue T-Shirt,9,2023-03-10 09:00:00,46.68,10335,France
129757,61971,Notebook,2,2023-03-10 10:00:00,20.72,10067,United Kingdom
134636,51862,Water Bottle,8,2023-03-10 11:00:00,25.86,10757,United Kingdom
180097,63410,Notebook,10,2023-03-10 12:00:00,45.07,10917,Germany
148280,29503,Pen Set,11,2023-03-10 13:00:00,40.82,10076,India
124262,58456,Red Plate,12,2023-03-10 14:00:00,2.67,10207,France
180435,92035,Notebook,5,2023-03-10 15:00:00,17.7,10883,Netherlands
162211,18016,Pen Set,4,2023-03-10 16:00:00,22.53,10765,Germany
154842,12384,Red Plate,10,2023-03-10 17:00:00,13.41,10220,Germany
156979,72320,Blue T-Shirt,5,2023-03-10 18:00:00,11.98,10261,Netherlands
181470,25072,Water Bottle,4,2023-03-10 19:00:00,4.29,10409,Netherlands
138197,90018,Blue T-Shirt,8,2023-03-10 20:00:00,33.06,10330,Spain
141844,50510,White Mug,4,2023-03-10 21:00:00,14.97,10343,Netherlands
164754,58933,Pen Set,13,2023-03-10 22:00:00,4.99,10988,United Kingdom
134157,31826,Red Plate,10,2023-03-10 23:00:00,13.47,10770,France
177129,78026,Notebook,12,2023-03-11 00:00:00,40.59,10819,Spain
140042,35518,Blue T-Shirt,13,2023-03-11 01:00:00,42.95,10073,United Kingdom
161665,34045,Red Plate,14,2023-03-11 02:00:00,25.45,10636,Spain
182856,60876,Pen Set,6,2023-03-11 03:00:00,22.26,10699,France
127376,61919,White Mug,2,2023-03-11 04:00:00,48.95,10253,Spain
155554,37103,Blue T-Shirt,5,2023-03-11 05:00:00,12.03,10958,United Kingdom
114199,46188,Water Bottle,6,2023-03-11 06:00:00,12.73,10832,India
181412,15845,Red Plate,5,2023-03-11 07:00:00,16.36,10819,France
150948,96698,Water Bottle,12,2023-03-11 08:00:00,10.71,10746,Germany
173781,46674,Red Plate,2,2023-03-11 09:00:00,20.52,10985,France
172750,29337,Red Plate,14,2023-03-11 10:00:00,45.76,10761,France
166262,32313,Pen Set,7,2023-03-11 11:00:00,31.73,10331,France
146600,36943,Pen Set,4,2023-03-11 12:00:00,22.07,10397,India
176898,87949,Pen Set,8,2023-03-11 13:00:00,46.88,10344,United Kingdom
162483,10276,Notebook,7,2023-03-11 14:00:00,4.8,10583,Germany
118297,61151,Red Plate,7,2023-03-11 15:00:00,12.49,10746,United Kingdom
130448,27611,Blue T-Shirt,9,2023-03-11 16:00:00,29.38,10835,Spain
126172,21944,Water Bottle,1,2023-03-11 17:00:00,31.74,10667,Spain
142874,62887,Pen Set,10,2023-03-11 18:00:00,4.38,10454,Spain
107657,91442,Pen Set,6,2023-03-11 19:00:00,21.64,10905,United Kingdom
184386,59847,Water Bottle,6,2023-03-11 20:00:00,33.33,10114,Netherlands
125425,68653,Water Bottle,6,2023-03-11 21:00:00,35.66,10312,India
126685,96072,Red Plate,13,2023-03-11 22:00:00,32.81,10227,Netherlands
124578,66622,Pen Set,12,2023-03-11 23:00:00,17.73,10833,Spain
128831,37810,Water Bottle,6,2023-03-12 00:00:00,6.94,10857,India
107906,87842,Notebook,12,2023-03-12 01:00:00,22.79,10244,United Kingdom
161413,20503,Notebook,10,2023-03-12 02:00:00,8.62,10817,Spain
154028,94761,Pen Set,7,2023-03-12 03:00:00,47.51,10525,United Kingdom
107287,46976,Water Bottle,14,2023-03-12 04:00:00,25.07,10527,India
133660,21590,Red Plate,10,2023-03-12 05:00:00,17.57,10949,United Kingdom
175758,20886,Red Plate,6,2023-03-12 06:00:00,38.9,10426,United Kingdom
160504,22866,Red Plate,1,2023-03-12 07:00:00,26.15,10041,Germany
159720,76624,White Mug,3,2023-03-12 08:00:00,17.23,10464,Netherlands
134701,78899,Pen Set,2,2023-03-12 09:00:00,41.07,10621,Netherlands
183300,42792,Red Plate,6,2023-03-12 10:00:00,43.69,10277,Netherlands
117674,19764,Notebook,8,2023-03-12 11:00:00,34.47,10835,France
183560,96156,Water Bottle,3,2023-03-12 12:00:00,4.73,10018,Germany
123874,52727,Blue T-Shirt,10,2023-03-12 13:00:00,29.4,10065,Spain
143642,88471,Blue T-Shirt,8,2023-03-12 14:00:00,38.76,10166,Spain
197820,18068,Red Plate,8,2023-03-12 15:00:00,8.98,10584,Spain
165160,17295,Blue T-Shirt,5,2023-03-12 16:00:00,13.36,10402,Netherlands
117602,51160,Blue T-Shirt,8,2023-03-12 17:00:00,44.42,10911,Netherlands
188801,21390,White Mug,6,2023-03-12 18:00:00,3.46,10821,Germany
125931,30131,Notebook,5,2023-03-12 19:00:00,38.25,10408,United Kingdom
194377,85969,Notebook,9,2023-03-12 20:00:00,25.0,10111,Netherlands
129192,25038,White Mug,14,2023-03-12 21:00:00,23.72,10273,Spain
146542,62327,White Mug,7,2023-03-12 22:00:00,2.84,10406,United Kingdom
142520,87064,Blue T-Shirt,8,2023-03-12 23:00:00,41.42,10372,Netherlands
164772,31281,Pen Set,1,2023-03-13 00:00:00,19.59,10596,India
158762,64189,Water Bottle,11,2023-03-13 01:00:00,28.19,10650,France
150106,58511,Water Bottle,2,2023-03-13 02:00:00,34.67,10038,Netherlands
181121,18605,Blue T-Shirt,8,2023-03-13 03:00:00,35.87,10104,India
125559,11381,Water Bottle,12,2023-03-13 04:00:00,47.91,10323,Germany
133742,76634,White Mug,9,2023-03-13 05:00:00,27.74,10792,India
169669,29810,Notebook,4,2023-03-13 06:00:00,21.49,10958,Germany
180199,34322,Water Bottle,12,2023-03-13 07:00:00,47.8,10991,Netherlands
121754,51869,Blue T-Shirt,10,2023-03-13 08:00:00,33.0,10413,Germany
103972,42955,Pen Set,11,2023-03-13 09:00:00,16.66,10428,India
170831,71388,Blue T-Shirt,10,2023-03-13 10:00:00,8.51,10634,France
141873,20207,Red Plate,14,2023-03-13 11:00:00,42.52,10729,United Kingdom
194661,97329,Blue T-Shirt,9,2023-03-13 12:00:00,19.7,10888,United Kingdom
109903,77628,White Mug,4,2023-03-13 13:00:00,33.87,10060,France
103020,38220,Notebook,10,2023-03-13 14:00:00,24.86,10611,Spain
141755,94050,Notebook,10,2023-03-13 15:00:00,11.95,10306,United Kingdom
185956,84085,Water Bottle,10,2023-03-13 16:00:00,31.08,10353,Netherlands
186988,32031,White Mug,9,2023-03-13 17:00:00,5.38,10392,Spain
145648,80721,Red Plate,11,2023-03-13 18:00:00,22.13,10203,Netherlands
109516,90807,White Mug,7,2023-03-13 19:00:00,28.46,10257,India
102396,81312,Blue T-Shirt,2,2023-03-13 20:00:00,23.21,10485,India
184082,69766,White Mug,9,2023-03-13 21:00:00,38.06,10516,Spain
119129,22449,White Mug,4,2023-03-13 22:00:00,41.83,10445,Spain
101591,99833,Red Plate,8,2023-03-13 23:00:00,39.13,10708,Spain
111303,66699,Blue T-Shirt,14,2023-03-14 00:00:00,4.34,10179,Spain
130561,91253,Pen Set,7,2023-03-14 01:00:00,11.72,10341,Germany
171719,56092,Pen Set,13,2023-03-14 02:00:00,27.99,10132,Spain
192108,73671,Notebook,7,2023-03-14 03:00:00,46.9,10442,Spain
199616,20350,Water Bottle,8,2023-03-14 04:00:00,42.16,10835,India
186231,78487,White Mug,1,2023-03-14 05:00:00,42.52,10252,Netherlands
107314,27622,Notebook,5,2023-03-14 06:00:00,16.9,10264,India
119623,80263,Red Plate,2,2023-03-14 07:00:00,22.9,10092,United Kingdom
167675,63117,Pen Set,2,2023-03-14 08:00:00,24.86,10661,Germany
196826,68394,White Mug,1,2023-03-14 09:00:00,9.98,10410,Germany
165082,33782,Red Plate,5,2023-03-14 10:00:00,3.98,10137,Netherlands
183624,38454,Water Bottle,2,2023-03-14 11:00:00,47.48,10207,Spain
133130,77904,Red Plate,4,2023-03-14 12:00:00,13.93,10636,India
151756,25592,White Mug,3,2023-03-14 13:00:00,13.9,10745,United Kingdom
197624,32173,Water Bottle,3,2023-03-14 14:00:00,6.46,10572,India
126292,43204,Red Plate,2,2023-03-14 15:00:00,46.6,10306,Spain
186206,45596,Water Bottle,13,2023-03-14 16:00:00,30.04,10265,Spain
169274,44324,White Mug,6,2023-03-14 17:00:00,34.18,10645,France
102469,71202,White Mug,2,2023-03-14 18:00:00,45.8,10317,India
153947,99400,Water Bottle,14,2023-03-14 19:00:00,18.92,10112,Netherlands
122534,40750,Blue T-Shirt,14,2023-03-14 20:00:00,32.02,10900,India
163620,86112,Notebook,8,2023-03-14 21:00:00,4.34,10377,Germany
148874,26566,Red Plate,8,2023-03-14 22:00:00,11.37,10453,United Kingdom
149708,17190,Red Plate,13,2023-03-14 23:00:00,41.98,10190,Netherlands
174553,98607,Blue T-Shirt,14,2023-03-15 00:00:00,38.92,10890,France
168344,48333,Blue T-Shirt,12,2023-03-15 01:00:00,19.16,10439,United Kingdom
149138,90905,Blue T-Shirt,5,2023-03-15 02:00:00,20.4,10186,United Kingdom
154302,99571,Pen Set,10,2023-03-15 03:00:00,27.84,10830,Germany
147638,11589,Pen Set,7,2023-03-15 04:00:00,2.51,10366,Germany
178249,35235,Water Bottle,4,2023-03-15 05:00:00,13.96,10088,Germany
102719,10159,Pen Set,1,2023-03-15 06:00:00,12.39,10186,Netherlands
122890,22145,White Mug,11,2023-03-15 07:00:00,14.4,10818,India
177236,90909,Water Bottle,2,2023-03-15 08:00:00,40.78,10945,United Kingdom
136509,41921,Red Plate,10,2023-03-15 09:00:00,15.78,10131,India
142534,26237,Notebook,10,2023-03-15 10:00:00,11.6,10871,India
192241,18244,White Mug,4,2023-03-15 11:00:00,26.45,10634,Germany
118787,24743,Red Plate,1,2023-03-15 12:00:00,43.62,10559,India
148845,56101,Red Plate,13,2023-03-15 13:00:00,13.96,10799,United Kingdom
157932,94227,Water Bottle,8,2023-03-15 14:00:00,6.23,10375,United Kingdom
192124,66378,Blue T-Shirt,9,2023-03-15 15:00:00,19.43,10690,Spain
191659,81126,Blue T-Shirt,4,2023-03-15 16:00:00,38.01,10691,France
133062,66071,White Mug,10,2023-03-15 17:00:00,28.66,10098,Netherlands
175713,81121,Blue T-Shirt,3,2023-03-15 18:00:00,41.3,10841,India
187263,84763,Red Plate,2,2023-03-15 19:00:00,48.08,10033,Netherlands
195756,22237,Blue T-Shirt,5,2023-03-15 20:00:00,40.15,10931,Netherlands
160461,25649,Pen Set,14,2023-03-15 21:00:00,31.18,10581,Netherlands
175418,47713,Blue T-Shirt,3,2023-03-15 22:00:00,25.93,10170,Spain
166672,83463,Red Plate,10,2023-03-15 23:00:00,4.4,10365,Netherlands
134832,55409,Water Bottle,7,2023-03-16 00:00:00,49.26,10783,Spain
131966,58766,White Mug,11,2023-03-16 01:00:00,20.72,10058,United Kingdom
172545,56154,Notebook,6,2023-03-16 02:00:00,9.73,10180,India
112987,17016,Blue T-Shirt,1,2023-03-16 03:00:00,34.17,10018,Spain
137311,89563,Red Plate,12,2023-03-16 04:00:00,16.0,10225,France
131575,58688,Notebook,8,2023-03-16 05:00:00,30.32,10472,Netherlands
163852,99678,Notebook,2,2023-03-16 06:00:00,30.37,10094,France
101007,64238,Pen Set,5,2023-03-16 07:00:00,23.67,10880,United Kingdom
170981,68608,Notebook,9,2023-03-16 08:00:00,42.22,10296,United Kingdom
176242,99081,Water Bottle,8,2023-03-16 09:00:00,15.09,10592,Germany
147517,41897,Red Plate,2,2023-03-16 10:00:00,23.81,10174,Netherlands
129257,60961,Red Plate,9,2023-03-16 11:00:00,28.04,10221,Germany
187272,78703,Blue T-Shirt,5,2023-03-16 12:00:00,34.02,10614,France
142207,54757,Blue T-Shirt,10,2023-03-16 13:00:00,39.74,10053,India
113281,36917,Blue T-Shirt,14,2023-03-16 14:00:00,21.25,10694,Germany
161246,32736,Water Bottle,6,2023-03-16 15:00:00,33.19,10862,United Kingdom
101435,37990,Notebook,13,2023-03-16 16:00:00,9.65,10402,Netherlands
198875,72551,Notebook,3,2023-03-16 17:00:00,46.8,10317,France
191357,68161,Pen Set,13,2023-03-16 18:00:00,20.7,10866,Spain
126660,89623,Water Bottle,3,2023-03-16 19:00:00,37.15,10348,United Kingdom
105084,32440,Blue T-Shirt,10,2023-03-16 20:00:00,3.47,10442,Spain
182197,45205,White Mug,8,2023-03-16 21:00:00,12.25,10832,India
113507,90811,Pen Set,11,2023-03-16 22:00:00,25.64,10579,Netherlands
